"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"101",0,6.76662111600149,0.876,0.03,0,"5","C1QC"
"102",0,6.79220616329696,0.871,0.035,0,"5","C1QB"
"103",0,6.38026196288865,0.873,0.046,0,"5","C1QA"
"104",0,5.27942036891071,0.801,0.055,0,"5","CD163"
"105",0,5.14743258884664,0.802,0.075,0,"5","LGMN"
"106",0,5.25912326263052,0.74,0.034,0,"5","MSR1"
"107",0,5.35645508422181,0.734,0.041,0,"5","MS4A4A"
"108",0,6.51626460444424,0.699,0.021,0,"5","FOLR2"
"109",0,5.18612484314667,0.672,0.028,0,"5","MRC1"
"110",0,5.44139131000912,0.666,0.024,0,"5","VSIG4"
"111",0,5.11927219047607,0.718,0.096,0,"5","RNASE1"
"112",0,6.30610221116516,0.572,0.013,0,"5","TREM2"
"113",0,7.10647179550915,0.497,0.006,0,"5","LILRB5"
"114",0,6.69563113331988,0.481,0.026,0,"5","MARCO"
"115",0,6.07570561899536,0.456,0.012,0,"5","LYVE1"
"116",0,5.49902161585354,0.444,0.014,0,"5","SIGLEC1"
"117",0,5.88106320616284,0.415,0.013,0,"5","CD163L1"
"118",0,5.18339087263081,0.381,0.011,0,"5","GPR34"
"119",0,5.58705741219443,0.331,0.009,0,"5","AL035446.2"
"120",0,6.48733875206353,0.256,0.006,0,"5","TIMD4"
"121",0,5.91097892017771,0.699,0.029,0,"6","BTNL9"
"122",0,5.33807587314532,0.73,0.1,0,"6","RBP7"
"123",0,5.29935687544822,0.617,0.025,0,"6","ADGRF5"
"124",0,5.36350006880382,0.59,0.041,0,"6","KIAA1217"
"125",0,5.53723594534008,0.56,0.031,0,"6","ABLIM3"
"126",0,6.01691745271207,0.505,0.016,0,"6","CA4"
"127",0,6.51859898594269,0.483,0.011,0,"6","CD300LG"
"128",0,5.61997628030596,0.45,0.019,0,"6","CDH13"
"129",0,5.46254744777409,0.446,0.016,0,"6","AIF1L"
"130",0,6.33403252045372,0.431,0.01,0,"6","GPIHBP1"
"131",0,5.71727190236209,0.399,0.016,0,"6","TIMP4"
"132",0,5.4459681666184,0.388,0.016,0,"6","CCDC85A"
"133",0,6.11887664545026,0.38,0.008,0,"6","SEMA3G"
"134",0,5.81050465099698,0.381,0.01,0,"6","SOX17"
"135",0,6.56202564572312,0.373,0.01,0,"6","CADM2"
"136",0,5.97805235201615,0.344,0.008,0,"6","TCF15"
"137",0,5.18709052849681,0.337,0.01,0,"6","AQP7"
"138",0,5.56657290799069,0.309,0.011,0,"6","HEY1"
"139",0,5.14869622032142,0.298,0.014,0,"6","LNX1"
"140",0,5.30016458913087,0.266,0.008,0,"6","SPAAR"
"141",0,2.36602234688631,0.712,0.455,0,"7","SKAP1"
"142",0,2.62677981281542,0.569,0.329,0,"7","KLF12"
"143",0,2.35713265448755,0.56,0.332,0,"7","BCL11B"
"144",0,2.62626595720268,0.601,0.383,0,"7","CNOT6L"
"145",0,2.33861815223794,0.49,0.295,0,"7","PPP1R16B"
"146",0,2.67764295583213,0.317,0.149,0,"7","AC016831.7"
"147",0,2.56009292850182,0.425,0.267,0,"7","INPP4B"
"148",0,2.55204049400387,0.364,0.208,0,"7","TOX"
"149",0,2.35770910905296,0.362,0.208,0,"7","MSI2"
"150",0,2.49218627948152,0.323,0.171,0,"7","ZNF831"
"151",0,3.03324182700806,0.322,0.171,0,"7","ANK3"
"152",0,2.37734773750356,0.319,0.173,0,"7","SLFN12L"
"153",0,2.41150766730457,0.393,0.253,0,"7","THEMIS"
"154",0,2.51872533205489,0.46,0.33,0,"7","BCL2"
"155",1.88985591363217e-293,2.54168116499244,0.392,0.261,6.91706162948511e-289,"7","PRKCA"
"156",2.54471974826264e-290,2.50629604264155,0.383,0.249,9.31392875061609e-286,"7","CAMK4"
"157",8.06143119315471e-280,2.37201232918196,0.344,0.21,2.95056443100656e-275,"7","NCALD"
"158",8.16804385935249e-226,2.54898973442558,0.273,0.155,2.9895857329616e-221,"7","LINC01934"
"159",1.19326495430252e-223,2.41210933150831,0.287,0.169,4.36746905924264e-219,"7","PPP2R2B"
"160",2.96178459861676e-220,2.43533739069003,0.353,0.244,1.08404278093972e-215,"7","CDC14A"
"161",0,7.15624459714118,0.925,0.025,0,"8","CD79A"
"162",0,6.95652379009294,0.901,0.027,0,"8","MS4A1"
"163",0,6.85328416738333,0.902,0.03,0,"8","BANK1"
"164",0,7.55693306287479,0.66,0.008,0,"8","LINC00926"
"165",0,7.94018240106386,0.62,0.004,0,"8","FCRL1"
"166",0,5.8240693620095,0.602,0.017,0,"8","BLK"
"167",0,5.9943068494654,0.59,0.012,0,"8","NIBAN3"
"168",0,7.73157649697495,0.544,0.003,0,"8","PAX5"
"169",0,6.57098314702374,0.494,0.012,0,"8","FCER2"
"170",0,7.60167777443241,0.475,0.004,0,"8","FCRLA"
"171",0,7.52649753236997,0.463,0.004,0,"8","CD19"
"172",0,7.17588474355719,0.452,0.004,0,"8","TCL1A"
"173",0,6.51841261795219,0.443,0.007,0,"8","TNFRSF13C"
"174",0,8.4300365688554,0.435,0.002,0,"8","VPREB3"
"175",0,8.01353341399375,0.418,0.003,0,"8","COL19A1"
"176",0,6.66426747541318,0.383,0.003,0,"8","IGHD"
"177",0,5.37143197373934,0.389,0.015,0,"8","HLA-DOB"
"178",0,5.37403424264889,0.374,0.008,0,"8","POU2AF1"
"179",0,6.99324915822984,0.277,0.003,0,"8","LINC02397"
"180",0,5.55735951686731,0.261,0.006,0,"8","FAM30A"
"181",0,5.52594382873172,0.82,0.044,0,"9","CCL14"
"182",0,5.19330943659093,0.694,0.032,0,"9","TSPAN7"
"183",0,5.63595524711732,0.669,0.022,0,"9","RAMP3"
"184",0,5.13065510869132,0.638,0.033,0,"9","IL33"
"185",0,7.79985384925717,0.605,0.009,0,"9","ACKR1"
"186",0,6.43150398469083,0.406,0.009,0,"9","TLL1"
"187",0,5.76622539728077,0.399,0.011,0,"9","CPXM2"
"188",0,5.10737764344121,0.369,0.016,0,"9","EDN1"
"189",0,5.10596435681556,0.361,0.012,0,"9","APLNR"
"190",0,6.74736869089732,0.346,0.004,0,"9","LHX6"
"191",0,6.35803386313022,0.342,0.004,0,"9","SELP"
"192",0,5.07623244822662,0.347,0.012,0,"9","FAM110D"
"193",0,6.91301142573892,0.329,0.004,0,"9","RAB3C"
"194",0,5.99316364399321,0.327,0.009,0,"9","FAM155A"
"195",0,5.82062745713224,0.304,0.008,0,"9","GPM6A"
"196",0,6.51025590131229,0.294,0.004,0,"9","PLCXD3"
"197",0,5.6739844695569,0.289,0.006,0,"9","SLCO2A1"
"198",0,5.54739648476255,0.289,0.008,0,"9","TACR1"
"199",0,5.15169952471256,0.27,0.01,0,"9","TPO"
"200",0,5.02468980516486,0.257,0.011,0,"9","FAM167B"
"201",0,4.29116210325273,0.899,0.197,0,"10","HLA-DQA1"
"202",0,3.80083830614513,0.918,0.288,0,"10","HLA-DQB1"
"203",0,3.62551742985078,0.977,0.361,0,"10","HLA-DRA"
"204",0,3.60311933706747,0.913,0.311,0,"10","HLA-DRB5"
"205",0,3.70393010307869,0.969,0.456,0,"10","HLA-DPA1"
"206",0,3.79738806458155,0.968,0.455,0,"10","HLA-DPB1"
"207",0,6.62305467130211,0.514,0.015,0,"10","CD1C"
"208",0,4.79132981620132,0.532,0.039,0,"10","CLEC10A"
"209",0,5.26159964023643,0.466,0.016,0,"10","FCER1A"
"210",0,5.03752331403169,0.441,0.013,0,"10","FLT3"
"211",0,3.93302590515657,0.45,0.065,0,"10","HLA-DQA2"
"212",0,4.69830038557237,0.36,0.014,0,"10","PKIB"
"213",0,3.94182017443081,0.375,0.032,0,"10","C15orf48"
"214",0,4.11552360596897,0.354,0.024,0,"10","NAPSA"
"215",0,3.54837236152122,0.333,0.03,0,"10","BATF3"
"216",0,3.51576115620557,0.317,0.026,0,"10","SLAMF8"
"217",0,4.78959691275289,0.292,0.01,0,"10","CYP2S1"
"218",0,7.68590325845777,0.275,0.002,0,"10","CD1E"
"219",0,3.82431726075294,0.285,0.02,0,"10","HLA-DQB2"
"220",0,4.61201137746801,0.274,0.013,0,"10","ENHO"
"221",0,4.24185443930744,0.913,0.085,0,"11","SMIM25"
"222",0,4.15928936126914,0.919,0.099,0,"11","LILRB2"
"223",0,3.65654896461006,0.922,0.12,0,"11","MS4A7"
"224",0,3.9602809834462,0.978,0.212,0,"11","LST1"
"225",0,3.85364429101776,0.803,0.068,0,"11","LILRA5"
"226",0,4.03982476959054,0.764,0.07,0,"11","LRRC25"
"227",0,3.59087993525498,0.804,0.177,0,"11","CDKN1C"
"228",0,4.52932550548107,0.634,0.03,0,"11","SIGLEC10"
"229",0,3.94348062985982,0.617,0.047,0,"11","SLC2A6"
"230",0,4.05867159156379,0.594,0.035,0,"11","LILRA1"
"231",0,4.02103348541453,0.566,0.041,0,"11","GPBAR1"
"232",0,3.59163828019511,0.524,0.036,0,"11","CD300LF"
"233",0,5.09234668518308,0.475,0.015,0,"11","NEURL1"
"234",0,7.44144482042053,0.361,0.002,0,"11","AC104809.2"
"235",0,4.93298177297271,0.368,0.012,0,"11","LINC02432"
"236",0,4.90807534071235,0.341,0.008,0,"11","AC020651.2"
"237",0,5.47996806847299,0.34,0.012,0,"11","LYPD2"
"238",0,5.29907931005925,0.32,0.008,0,"11","AC064805.1"
"239",0,3.55321851553,0.334,0.023,0,"11","ICAM4"
"240",0,3.6515278489194,0.317,0.019,0,"11","ADGRE1"
"241",0,3.7973877311292,0.826,0.15,0,"12","XCL1"
"242",0,3.40658517337209,0.829,0.177,0,"12","XCL2"
"243",0,3.1219466911101,0.883,0.234,0,"12","IL2RB"
"244",0,2.76160612942287,0.746,0.145,0,"12","KLRF1"
"245",0,3.47619778459416,0.692,0.109,0,"12","CD160"
"246",0,2.82278308746324,0.825,0.301,0,"12","CMC1"
"247",0,4.00569501214566,0.565,0.054,0,"12","TOX2"
"248",0,2.91111318754006,0.73,0.242,0,"12","AREG"
"249",0,2.96791387703244,0.575,0.095,0,"12","TRDC"
"250",0,3.22556435065767,0.508,0.071,0,"12","KLRC1"
"251",0,3.08332404258181,0.518,0.081,0,"12","ADAMTS17"
"252",0,3.47947397391079,0.502,0.085,0,"12","SPRY2"
"253",0,2.91546855249072,0.475,0.086,0,"12","CD38"
"254",0,2.77452077927826,0.474,0.089,0,"12","IL12RB2"
"255",0,2.92627059800176,0.385,0.071,0,"12","CXCR6"
"256",0,3.68996788963447,0.342,0.035,0,"12","B3GNT7"
"257",0,2.93571072692223,0.318,0.051,0,"12","SLFN13"
"258",0,4.87875324080516,0.271,0.022,0,"12","SCX"
"259",0,3.810616917546,0.272,0.025,0,"12","PTPRD"
"260",0,2.73251646738354,0.258,0.054,0,"12","FASLG"
"261",0,7.01736905747623,0.943,0.027,0,"13","DCN"
"262",0,7.6751607156571,0.803,0.013,0,"13","LUM"
"263",0,6.94094443487024,0.762,0.018,0,"13","MFAP4"
"264",0,6.70201585345983,0.758,0.034,0,"13","IGFBP6"
"265",0,6.54406244688819,0.724,0.021,0,"13","COL1A1"
"266",0,7.6981415261937,0.692,0.009,0,"13","FBLN1"
"267",0,8.0167870850677,0.626,0.008,0,"13","DPT"
"268",0,6.82521466362335,0.525,0.008,0,"13","SVEP1"
"269",0,7.05174201823918,0.52,0.011,0,"13","GPC3"
"270",0,7.50043517974934,0.464,0.005,0,"13","CCN5"
"271",0,6.63552043304062,0.443,0.01,0,"13","MFAP5"
"272",0,6.60618659037151,0.424,0.005,0,"13","SCARA5"
"273",0,8.49094105597882,0.421,0.003,0,"13","SFRP2"
"274",0,7.67135427523638,0.393,0.003,0,"13","THBS2"
"275",0,6.55751009636404,0.382,0.005,0,"13","CILP"
"276",0,7.06759847650962,0.358,0.005,0,"13","SFRP1"
"277",0,6.58584881293423,0.294,0.004,0,"13","LRRN4CL"
"278",0,6.66101051186208,0.29,0.005,0,"13","PTN"
"279",0,7.0878366803517,0.269,0.003,0,"13","PAMR1"
"280",0,6.56557693574163,0.252,0.003,0,"13","MYOC"
"281",0,5.53614832160549,0.797,0.128,0,"14","CSF3R"
"282",0,8.22904891600435,0.644,0.019,0,"14","FCGR3B"
"283",0,5.69345581592844,0.569,0.07,0,"14","AQP9"
"284",0,7.93841189279551,0.488,0.016,0,"14","S100P"
"285",0,8.3049653272981,0.438,0.01,0,"14","CMTM2"
"286",0,5.50305952285987,0.481,0.075,0,"14","TREM1"
"287",0,5.61745566074432,0.455,0.062,0,"14","LUCAT1"
"288",0,6.81500415611315,0.398,0.02,0,"14","KCNJ15"
"289",0,6.08835270232328,0.401,0.041,0,"14","IL1R2"
"290",0,6.49695410174532,0.37,0.03,0,"14","CXCR2"
"291",0,6.47518501916166,0.371,0.032,0,"14","PROK2"
"292",0,6.21574354389962,0.361,0.027,0,"14","ADGRG3"
"293",0,6.98333278900895,0.355,0.023,0,"14","AC005050.3"
"294",0,6.80895324912721,0.306,0.019,0,"14","TNFRSF10C"
"295",0,5.42546135015963,0.33,0.047,0,"14","GLT1D1"
"296",0,5.38042092262327,0.331,0.05,0,"14","RUBCNL"
"297",0,6.844159332595,0.29,0.018,0,"14","EPHB1"
"298",0,7.48880824842424,0.272,0.012,0,"14","AL049651.1"
"299",0,6.57470321823097,0.27,0.014,0,"14","MME"
"300",0,5.94505610831968,0.275,0.025,0,"14","MMP25"
"301",0,8.6373805970095,0.865,0.012,0,"15","TPSAB1"
"302",0,9.58210144174988,0.795,0.005,0,"15","CPA3"
"303",0,9.55279539260997,0.766,0.009,0,"15","TPSB2"
"304",0,7.77388937377717,0.723,0.054,0,"15","HPGD"
"305",0,8.93609980126687,0.657,0.007,0,"15","CTSG"
"306",0,8.00934956678423,0.606,0.013,0,"15","KIT"
"307",0,10.1115468751384,0.57,0.001,0,"15","MS4A2"
"308",0,8.16524928372569,0.583,0.015,0,"15","HPGDS"
"309",0,7.3480910626372,0.583,0.029,0,"15","VWA5A"
"310",0,9.01926544017675,0.538,0.003,0,"15","HDC"
"311",0,7.18430784029714,0.515,0.014,0,"15","SLC24A3"
"312",0,6.74732922254728,0.504,0.021,0,"15","GATA2"
"313",0,8.04017296945849,0.454,0.009,0,"15","SLC18A2"
"314",0,10.4421831529603,0.422,0.001,0,"15","TPSD1"
"315",0,8.86864486899945,0.4,0.003,0,"15","CMA1"
"316",0,6.75252288313847,0.369,0.016,0,"15","RGS13"
"317",0,8.4209818700239,0.349,0.003,0,"15","IL1RL1"
"318",0,9.0471945715255,0.291,0.002,0,"15","GCSAML"
"319",0,7.73370361081656,0.264,0.004,0,"15","SIGLEC6"
"320",0,8.06343567788197,0.253,0.004,0,"15","ENPP3"
"321",0,7.2858051171739,0.885,0.076,0,"16","TAGLN"
"322",0,8.02495773300009,0.824,0.034,0,"16","ACTA2"
"323",0,6.92833204941796,0.62,0.009,0,"16","NOTCH3"
"324",0,6.97494807082569,0.633,0.027,0,"16","RGS5"
"325",0,7.3383703281373,0.57,0.01,0,"16","NDUFA4L2"
"326",0,8.11095794184065,0.52,0.009,0,"16","MUSTN1"
"327",0,7.22877177235343,0.525,0.018,0,"16","MYH11"
"328",0,7.44004372429037,0.502,0.004,0,"16","COX4I2"
